Price,Close,High,Low,Open,Volume,Date
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,
Datetime,,,,,,
2025-12-04 08:30:00+00:00,3226.0,3229.5,3223.699951171875,3225.10009765625,234465,2025-12-04
2025-12-04 09:00:00+00:00,3227.5,3230.0,3221.89990234375,3225.89990234375,234101,2025-12-04
2025-12-04 09:30:00+00:00,3228.5,3232.5,3226.0,3227.5,492782,2025-12-04
2025-12-05 03:30:00+00:00,3243.0,3244.5,3223.89990234375,3231.10009765625,93132,2025-12-05
2025-12-05 04:00:00+00:00,3245.0,3247.199951171875,3239.300048828125,3242.89990234375,182167,2025-12-05
2025-12-05 04:30:00+00:00,3242.5,3249.89990234375,3240.0,3245.0,179360,2025-12-05
2025-12-05 05:00:00+00:00,3259.39990234375,3270.699951171875,3235.0,3242.60009765625,1008420,2025-12-05
2025-12-05 05:30:00+00:00,3258.5,3264.5,3252.0,3259.39990234375,185015,2025-12-05
2025-12-05 06:00:00+00:00,3259.60009765625,3262.39990234375,3256.800048828125,3258.39990234375,228141,2025-12-05
2025-12-05 06:30:00+00:00,3258.89990234375,3261.0,3252.699951171875,3259.60009765625,206582,2025-12-05
2025-12-05 07:00:00+00:00,3235.0,3261.39990234375,3233.89990234375,3258.800048828125,545797,2025-12-05
2025-12-05 07:30:00+00:00,3238.5,3249.300048828125,3232.60009765625,3235.0,659880,2025-12-05
2025-12-05 08:00:00+00:00,3239.89990234375,3240.0,3236.0,3238.5,557065,2025-12-05
2025-12-05 08:30:00+00:00,3235.39990234375,3239.699951171875,3228.0,3239.699951171875,410448,2025-12-05
2025-12-05 09:00:00+00:00,3239.60009765625,3239.699951171875,3231.60009765625,3235.39990234375,248595,2025-12-05
2025-12-05 09:30:00+00:00,3238.199951171875,3247.0,3233.60009765625,3239.800048828125,668718,2025-12-05
2025-12-08 03:30:00+00:00,3255.0,3259.699951171875,3239.0,3239.0,88102,2025-12-08
2025-12-08 04:00:00+00:00,3249.0,3255.10009765625,3245.0,3255.10009765625,149004,2025-12-08
2025-12-08 04:30:00+00:00,3251.89990234375,3253.800048828125,3246.0,3249.39990234375,118986,2025-12-08
2025-12-08 05:00:00+00:00,3247.60009765625,3252.0,3247.0,3251.89990234375,85280,2025-12-08
2025-12-08 05:30:00+00:00,3249.10009765625,3253.39990234375,3246.699951171875,3247.60009765625,122032,2025-12-08
2025-12-08 06:00:00+00:00,3248.699951171875,3251.199951171875,3247.0,3249.10009765625,98529,2025-12-08
2025-12-08 06:30:00+00:00,3245.60009765625,3248.800048828125,3241.5,3248.800048828125,156237,2025-12-08
2025-12-08 07:00:00+00:00,3248.800048828125,3252.89990234375,3244.699951171875,3245.60009765625,158123,2025-12-08
2025-12-08 07:30:00+00:00,3232.10009765625,3252.10009765625,3231.199951171875,3249.0,218292,2025-12-08
2025-12-08 08:00:00+00:00,3222.300048828125,3232.699951171875,3215.0,3232.699951171875,182198,2025-12-08
2025-12-08 08:30:00+00:00,3215.800048828125,3225.89990234375,3209.10009765625,3222.300048828125,311543,2025-12-08
2025-12-08 09:00:00+00:00,3231.0,3233.199951171875,3210.10009765625,3215.800048828125,269559,2025-12-08
2025-12-08 09:30:00+00:00,3236.5,3240.800048828125,3231.5,3232.10009765625,467798,2025-12-08
2025-12-09 03:30:00+00:00,3203.5,3233.699951171875,3198.0,3230.0,124273,2025-12-09
2025-12-09 04:00:00+00:00,3192.0,3205.300048828125,3186.5,3202.300048828125,206747,2025-12-09
2025-12-09 04:30:00+00:00,3191.10009765625,3196.0,3182.5,3192.0,191924,2025-12-09
2025-12-09 05:00:00+00:00,3185.0,3195.0,3181.300048828125,3191.10009765625,253265,2025-12-09
2025-12-09 05:30:00+00:00,3197.0,3198.39990234375,3183.800048828125,3184.800048828125,183529,2025-12-09
2025-12-09 06:00:00+00:00,3200.800048828125,3200.800048828125,3187.699951171875,3196.10009765625,137506,2025-12-09
2025-12-09 06:30:00+00:00,3209.0,3209.5,3198.39990234375,3200.0,124159,2025-12-09
2025-12-09 07:00:00+00:00,3196.800048828125,3210.0,3191.39990234375,3210.0,150762,2025-12-09
2025-12-09 07:30:00+00:00,3208.39990234375,3209.39990234375,3194.39990234375,3196.800048828125,135783,2025-12-09
2025-12-09 08:00:00+00:00,3212.60009765625,3213.10009765625,3205.39990234375,3208.39990234375,114820,2025-12-09
2025-12-09 08:30:00+00:00,3206.0,3213.800048828125,3203.0,3212.800048828125,166499,2025-12-09
2025-12-09 09:00:00+00:00,3207.60009765625,3236.5,3200.89990234375,3236.5,195311,2025-12-09
2025-12-09 09:30:00+00:00,3205.10009765625,3213.60009765625,3203.0,3207.60009765625,684527,2025-12-09
2025-12-10 03:30:00+00:00,3211.5,3218.0,3197.0,3218.0,63831,2025-12-10
2025-12-10 04:00:00+00:00,3200.199951171875,3213.199951171875,3200.0,3211.800048828125,61991,2025-12-10
2025-12-10 04:30:00+00:00,3202.0,3207.0,3200.0,3200.199951171875,44210,2025-12-10
2025-12-10 05:00:00+00:00,3182.0,3204.0,3181.60009765625,3202.0,125752,2025-12-10
2025-12-10 05:30:00+00:00,3188.10009765625,3189.199951171875,3178.199951171875,3181.60009765625,74909,2025-12-10
2025-12-10 06:00:00+00:00,3186.0,3190.0,3185.0,3188.10009765625,48779,2025-12-10
2025-12-10 06:30:00+00:00,3188.699951171875,3192.10009765625,3184.60009765625,3186.5,42930,2025-12-10
2025-12-10 07:00:00+00:00,3182.199951171875,3188.699951171875,3181.800048828125,3188.699951171875,60438,2025-12-10
2025-12-10 07:30:00+00:00,3191.10009765625,3191.800048828125,3181.89990234375,3183.0,94790,2025-12-10
2025-12-10 08:00:00+00:00,3190.10009765625,3193.60009765625,3188.10009765625,3191.10009765625,56471,2025-12-10
2025-12-10 08:30:00+00:00,3186.10009765625,3190.199951171875,3183.0,3190.10009765625,200885,2025-12-10
2025-12-10 09:00:00+00:00,3185.5,3189.0,3182.10009765625,3186.0,107883,2025-12-10
2025-12-10 09:30:00+00:00,3189.199951171875,3192.699951171875,3185.0,3186.60009765625,325728,2025-12-10
2025-12-11 03:30:00+00:00,3200.0,3208.39990234375,3195.699951171875,3203.0,83646,2025-12-11
2025-12-11 04:00:00+00:00,3168.89990234375,3201.89990234375,3160.10009765625,3200.5,315661,2025-12-11
2025-12-11 04:30:00+00:00,3184.199951171875,3184.199951171875,3167.10009765625,3168.699951171875,89049,2025-12-11
2025-12-11 05:00:00+00:00,3162.800048828125,3185.60009765625,3162.800048828125,3183.699951171875,100943,2025-12-11
2025-12-11 05:30:00+00:00,3175.0,3176.0,3153.199951171875,3162.60009765625,143744,2025-12-11
2025-12-11 06:00:00+00:00,3186.199951171875,3189.89990234375,3173.10009765625,3175.0,129076,2025-12-11
2025-12-11 06:30:00+00:00,3188.199951171875,3193.800048828125,3185.0,3186.89990234375,132850,2025-12-11
2025-12-11 07:00:00+00:00,3187.10009765625,3196.199951171875,3186.0,3188.199951171875,99589,2025-12-11
2025-12-11 07:30:00+00:00,3181.800048828125,3188.89990234375,3180.60009765625,3187.10009765625,103392,2025-12-11
2025-12-11 08:00:00+00:00,3185.300048828125,3187.699951171875,3180.800048828125,3181.800048828125,79325,2025-12-11
2025-12-11 08:30:00+00:00,3187.199951171875,3188.0,3180.699951171875,3185.300048828125,111298,2025-12-11
2025-12-11 09:00:00+00:00,3186.0,3191.199951171875,3182.5,3186.800048828125,142662,2025-12-11
2025-12-11 09:30:00+00:00,3191.89990234375,3194.10009765625,3187.89990234375,3187.89990234375,304389,2025-12-11
2025-12-12 03:30:00+00:00,3196.60009765625,3204.5,3192.10009765625,3204.5,42898,2025-12-12
2025-12-12 04:00:00+00:00,3188.60009765625,3203.5,3186.699951171875,3196.60009765625,99353,2025-12-12
2025-12-12 04:30:00+00:00,3192.699951171875,3196.60009765625,3185.800048828125,3188.300048828125,60196,2025-12-12
2025-12-12 05:00:00+00:00,3195.199951171875,3195.89990234375,3190.60009765625,3192.5,65512,2025-12-12
2025-12-12 05:30:00+00:00,3203.199951171875,3204.5,3195.0,3195.39990234375,53771,2025-12-12
2025-12-12 06:00:00+00:00,3206.699951171875,3207.0,3200.5,3203.199951171875,56468,2025-12-12
2025-12-12 06:30:00+00:00,3211.39990234375,3215.0,3206.0,3206.60009765625,71990,2025-12-12
2025-12-12 07:00:00+00:00,3210.39990234375,3214.5,3206.800048828125,3212.0,38189,2025-12-12
2025-12-12 07:30:00+00:00,3210.0,3214.0,3209.39990234375,3209.39990234375,31888,2025-12-12
2025-12-12 08:00:00+00:00,3210.89990234375,3213.0,3209.10009765625,3210.5,44456,2025-12-12
2025-12-12 08:30:00+00:00,3213.0,3215.0,3209.39990234375,3210.800048828125,66587,2025-12-12
2025-12-12 09:00:00+00:00,3219.0,3219.199951171875,3211.0,3213.0,155387,2025-12-12
2025-12-12 09:30:00+00:00,3222.60009765625,3223.0,3218.10009765625,3219.0,315383,2025-12-12
2025-12-15 03:30:00+00:00,3201.10009765625,3213.60009765625,3197.300048828125,3211.10009765625,66868,2025-12-15
2025-12-15 04:00:00+00:00,3213.0,3213.0,3200.39990234375,3200.39990234375,107748,2025-12-15
2025-12-15 04:30:00+00:00,3225.0,3225.0,3211.0,3213.0,113728,2025-12-15
2025-12-15 05:00:00+00:00,3224.0,3227.0,3220.0,3225.0,86260,2025-12-15
2025-12-15 05:30:00+00:00,3223.5,3227.800048828125,3220.199951171875,3224.39990234375,73604,2025-12-15
2025-12-15 06:00:00+00:00,3221.89990234375,3223.5,3214.10009765625,3223.5,54809,2025-12-15
2025-12-15 06:30:00+00:00,3221.0,3223.699951171875,3217.699951171875,3221.89990234375,44706,2025-12-15
2025-12-15 07:00:00+00:00,3223.0,3225.0,3220.199951171875,3221.0,31351,2025-12-15
2025-12-15 07:30:00+00:00,3220.10009765625,3226.0,3220.10009765625,3223.199951171875,30345,2025-12-15
2025-12-15 08:00:00+00:00,3221.0,3224.699951171875,3220.0,3220.10009765625,29201,2025-12-15
2025-12-15 08:30:00+00:00,3221.39990234375,3223.800048828125,3215.89990234375,3220.5,102915,2025-12-15
2025-12-15 09:00:00+00:00,3226.0,3227.39990234375,3216.0,3221.699951171875,144700,2025-12-15
2025-12-15 09:30:00+00:00,3230.199951171875,3238.10009765625,3225.0,3225.89990234375,506507,2025-12-15
2025-12-16 03:30:00+00:00,3210.89990234375,3219.800048828125,3204.199951171875,3219.800048828125,61020,2025-12-16
2025-12-16 04:00:00+00:00,3212.699951171875,3216.699951171875,3207.10009765625,3210.39990234375,152011,2025-12-16
2025-12-16 04:30:00+00:00,3208.5,3216.39990234375,3207.0,3212.800048828125,136832,2025-12-16
2025-12-16 05:00:00+00:00,3196.300048828125,3209.199951171875,3196.0,3208.5,158390,2025-12-16
2025-12-16 05:30:00+00:00,3203.699951171875,3205.0,3196.699951171875,3196.699951171875,50867,2025-12-16
2025-12-16 06:00:00+00:00,3203.199951171875,3208.89990234375,3200.800048828125,3203.699951171875,89996,2025-12-16
2025-12-16 06:30:00+00:00,3201.89990234375,3203.199951171875,3198.300048828125,3203.199951171875,37929,2025-12-16
2025-12-16 07:00:00+00:00,3197.5,3202.89990234375,3191.10009765625,3201.89990234375,112397,2025-12-16
2025-12-16 07:30:00+00:00,3200.699951171875,3201.39990234375,3195.5,3197.5,63991,2025-12-16
2025-12-16 08:00:00+00:00,3201.0,3207.300048828125,3200.0,3200.699951171875,89034,2025-12-16
2025-12-16 08:30:00+00:00,3200.199951171875,3204.89990234375,3197.10009765625,3202.10009765625,162709,2025-12-16
2025-12-16 09:00:00+00:00,3206.300048828125,3209.89990234375,3200.0,3200.199951171875,117096,2025-12-16
2025-12-16 09:30:00+00:00,3205.10009765625,3208.89990234375,3201.0,3206.300048828125,429218,2025-12-16
2025-12-17 03:30:00+00:00,3228.10009765625,3232.0,3202.89990234375,3214.800048828125,64265,2025-12-17
2025-12-17 04:00:00+00:00,3220.5,3236.89990234375,3216.699951171875,3228.699951171875,133134,2025-12-17
2025-12-17 04:30:00+00:00,3221.300048828125,3225.5,3220.0,3221.199951171875,93656,2025-12-17
2025-12-17 05:00:00+00:00,3216.800048828125,3227.0,3215.5,3221.89990234375,79319,2025-12-17
2025-12-17 05:30:00+00:00,3221.0,3223.5,3216.0,3216.800048828125,65332,2025-12-17
2025-12-17 06:00:00+00:00,3222.800048828125,3225.0,3218.300048828125,3221.0,62241,2025-12-17
2025-12-17 06:30:00+00:00,3215.10009765625,3223.39990234375,3213.60009765625,3223.39990234375,56080,2025-12-17
2025-12-17 07:00:00+00:00,3217.5,3223.0,3213.0,3215.10009765625,107046,2025-12-17
2025-12-17 07:30:00+00:00,3215.699951171875,3219.60009765625,3212.39990234375,3216.800048828125,52044,2025-12-17
2025-12-17 08:00:00+00:00,3211.800048828125,3218.0,3210.5,3217.0,99994,2025-12-17
2025-12-17 08:30:00+00:00,3205.699951171875,3216.39990234375,3205.699951171875,3213.0,73741,2025-12-17
2025-12-17 09:00:00+00:00,3213.199951171875,3216.300048828125,3204.10009765625,3205.60009765625,97562,2025-12-17
2025-12-17 09:30:00+00:00,3217.800048828125,3219.89990234375,3213.39990234375,3213.39990234375,248579,2025-12-17
2025-12-18 03:30:00+00:00,3240.0,3247.0,3230.0,3232.0,272686,2025-12-18
2025-12-18 04:00:00+00:00,3228.5,3243.60009765625,3225.300048828125,3240.0,165601,2025-12-18
2025-12-18 04:30:00+00:00,3238.0,3241.89990234375,3228.0,3229.199951171875,108079,2025-12-18
2025-12-18 05:00:00+00:00,3243.0,3245.0,3233.0,3238.800048828125,82862,2025-12-18
2025-12-18 05:30:00+00:00,3257.0,3257.0,3239.39990234375,3243.0,174737,2025-12-18
2025-12-18 06:00:00+00:00,3260.0,3261.0,3252.800048828125,3256.5,172947,2025-12-18
2025-12-18 06:30:00+00:00,3263.5,3267.800048828125,3258.800048828125,3259.0,183400,2025-12-18
2025-12-18 07:00:00+00:00,3278.10009765625,3278.39990234375,3262.0,3263.39990234375,269314,2025-12-18
2025-12-18 07:30:00+00:00,3273.60009765625,3278.800048828125,3270.199951171875,3276.800048828125,90463,2025-12-18
2025-12-18 08:00:00+00:00,3274.0,3277.699951171875,3268.199951171875,3273.60009765625,103268,2025-12-18
2025-12-18 08:30:00+00:00,3268.199951171875,3275.60009765625,3267.0,3274.0,102681,2025-12-18
2025-12-18 09:00:00+00:00,3272.60009765625,3274.89990234375,3268.199951171875,3268.60009765625,160992,2025-12-18
2025-12-18 09:30:00+00:00,3284.0,3287.699951171875,3272.39990234375,3274.5,419072,2025-12-18
2025-12-19 03:30:00+00:00,3304.0,3312.0,3298.60009765625,3299.0,165396,2025-12-19
2025-12-19 04:00:00+00:00,3301.699951171875,3314.89990234375,3300.60009765625,3304.800048828125,397382,2025-12-19
2025-12-19 04:30:00+00:00,3315.0,3317.89990234375,3301.5,3301.5,248427,2025-12-19
2025-12-19 05:00:00+00:00,3310.800048828125,3317.0,3309.5,3314.0,130666,2025-12-19
2025-12-19 05:30:00+00:00,3307.300048828125,3313.0,3307.0,3310.699951171875,102953,2025-12-19
2025-12-19 06:00:00+00:00,3292.699951171875,3308.0,3289.5,3307.10009765625,269375,2025-12-19
2025-12-19 06:30:00+00:00,3297.39990234375,3303.5,3292.199951171875,3292.5,142355,2025-12-19
2025-12-19 07:00:00+00:00,3291.800048828125,3301.5,3291.0,3297.699951171875,76403,2025-12-19
2025-12-19 07:30:00+00:00,3291.89990234375,3297.0,3290.0,3291.699951171875,269433,2025-12-19
2025-12-19 08:00:00+00:00,3293.60009765625,3298.5,3290.300048828125,3292.300048828125,348181,2025-12-19
2025-12-19 08:30:00+00:00,3295.699951171875,3298.0,3287.800048828125,3293.89990234375,79462,2025-12-19
2025-12-19 09:00:00+00:00,3288.699951171875,3300.0,3288.699951171875,3295.60009765625,118911,2025-12-19
2025-12-19 09:30:00+00:00,3285.0,3289.699951171875,3278.800048828125,3289.699951171875,1351596,2025-12-19
2025-12-22 03:30:00+00:00,3291.199951171875,3310.10009765625,3291.0,3309.89990234375,80424,2025-12-22
2025-12-22 04:00:00+00:00,3296.0,3304.89990234375,3291.800048828125,3291.800048828125,164836,2025-12-22
2025-12-22 04:30:00+00:00,3301.699951171875,3307.0,3295.0,3295.89990234375,185974,2025-12-22
2025-12-22 05:00:00+00:00,3303.89990234375,3306.39990234375,3299.0,3301.800048828125,90612,2025-12-22
2025-12-22 05:30:00+00:00,3311.5,3311.5,3301.10009765625,3303.800048828125,197964,2025-12-22
2025-12-22 06:00:00+00:00,3310.0,3314.800048828125,3310.0,3311.0,135567,2025-12-22
2025-12-22 06:30:00+00:00,3306.60009765625,3312.0,3304.39990234375,3310.199951171875,103074,2025-12-22
2025-12-22 07:00:00+00:00,3315.800048828125,3316.5,3306.10009765625,3306.800048828125,198312,2025-12-22
2025-12-22 07:30:00+00:00,3322.10009765625,3328.5,3315.699951171875,3315.800048828125,250572,2025-12-22
2025-12-22 08:00:00+00:00,3320.699951171875,3326.5,3318.800048828125,3322.800048828125,124689,2025-12-22
2025-12-22 08:30:00+00:00,3316.699951171875,3322.0,3311.89990234375,3320.800048828125,164159,2025-12-22
2025-12-22 09:00:00+00:00,3321.199951171875,3322.300048828125,3315.60009765625,3316.5,213344,2025-12-22
2025-12-22 09:30:00+00:00,3326.39990234375,3327.0,3321.300048828125,3321.5,605980,2025-12-22
2025-12-23 03:30:00+00:00,3298.300048828125,3317.5,3295.10009765625,3317.5,74668,2025-12-23
2025-12-23 04:00:00+00:00,3304.89990234375,3305.39990234375,3296.0,3297.800048828125,140448,2025-12-23
2025-12-23 04:30:00+00:00,3297.89990234375,3304.5,3293.5,3304.5,142664,2025-12-23
2025-12-23 05:00:00+00:00,3304.300048828125,3304.39990234375,3294.300048828125,3298.0,104234,2025-12-23
2025-12-23 05:30:00+00:00,3307.5,3310.0,3298.89990234375,3304.0,97464,2025-12-23
2025-12-23 06:00:00+00:00,3300.60009765625,3307.5,3298.5,3307.5,172386,2025-12-23
2025-12-23 06:30:00+00:00,3298.300048828125,3302.0,3297.300048828125,3300.5,104221,2025-12-23
2025-12-23 07:00:00+00:00,3302.5,3304.0,3296.199951171875,3298.5,141887,2025-12-23
2025-12-23 07:30:00+00:00,3303.0,3307.0,3302.199951171875,3302.5,101790,2025-12-23
2025-12-23 08:00:00+00:00,3302.0,3304.39990234375,3299.60009765625,3303.0,124907,2025-12-23
2025-12-23 08:30:00+00:00,3306.699951171875,3311.300048828125,3298.10009765625,3302.199951171875,197316,2025-12-23
2025-12-23 09:00:00+00:00,3308.199951171875,3313.699951171875,3303.0,3306.60009765625,267827,2025-12-23
2025-12-23 09:30:00+00:00,3310.0,3314.10009765625,3305.0,3309.699951171875,631561,2025-12-23
2025-12-24 03:30:00+00:00,3304.800048828125,3306.60009765625,3297.0,3300.0,20089,2025-12-24
2025-12-24 04:00:00+00:00,3311.0,3311.699951171875,3300.0,3305.300048828125,83569,2025-12-24
2025-12-24 04:30:00+00:00,3313.699951171875,3318.0,3309.0,3311.39990234375,61731,2025-12-24
2025-12-24 05:00:00+00:00,3312.800048828125,3315.0,3310.39990234375,3313.5,35772,2025-12-24
2025-12-24 05:30:00+00:00,3311.0,3313.89990234375,3310.800048828125,3312.39990234375,125931,2025-12-24
2025-12-24 06:00:00+00:00,3307.800048828125,3313.10009765625,3304.800048828125,3311.0,162631,2025-12-24
2025-12-24 06:30:00+00:00,3309.60009765625,3311.699951171875,3305.199951171875,3308.199951171875,37756,2025-12-24
2025-12-24 07:00:00+00:00,3307.5,3309.89990234375,3305.39990234375,3309.89990234375,50928,2025-12-24
2025-12-24 07:30:00+00:00,3309.199951171875,3311.300048828125,3306.60009765625,3307.5,77727,2025-12-24
2025-12-24 08:00:00+00:00,3306.800048828125,3309.5,3305.0,3309.39990234375,41086,2025-12-24
2025-12-24 08:30:00+00:00,3314.800048828125,3316.699951171875,3303.0,3306.699951171875,181154,2025-12-24
2025-12-24 09:00:00+00:00,3318.699951171875,3321.0,3314.0,3314.89990234375,116079,2025-12-24
2025-12-24 09:30:00+00:00,3313.10009765625,3327.0,3311.300048828125,3318.699951171875,336311,2025-12-24
2025-12-26 03:30:00+00:00,3308.10009765625,3320.0,3306.0,3313.10009765625,30678,2025-12-26
2025-12-26 04:00:00+00:00,3300.199951171875,3310.300048828125,3300.199951171875,3308.60009765625,67695,2025-12-26
2025-12-26 04:30:00+00:00,3299.89990234375,3301.0,3297.5,3300.300048828125,53099,2025-12-26
2025-12-26 05:00:00+00:00,3289.199951171875,3300.0,3286.699951171875,3298.89990234375,81592,2025-12-26
2025-12-26 05:30:00+00:00,3287.199951171875,3293.800048828125,3285.0,3288.60009765625,220255,2025-12-26
2025-12-26 06:00:00+00:00,3283.5,3287.89990234375,3280.60009765625,3287.39990234375,60576,2025-12-26
2025-12-26 06:30:00+00:00,3288.10009765625,3288.89990234375,3281.10009765625,3284.39990234375,85718,2025-12-26
2025-12-26 07:00:00+00:00,3285.0,3289.699951171875,3284.10009765625,3288.300048828125,38096,2025-12-26
2025-12-26 07:30:00+00:00,3286.89990234375,3287.10009765625,3283.10009765625,3285.0,50075,2025-12-26
2025-12-26 08:00:00+00:00,3281.699951171875,3288.60009765625,3281.0,3285.699951171875,86200,2025-12-26
2025-12-26 08:30:00+00:00,3281.699951171875,3283.199951171875,3278.0,3281.699951171875,87150,2025-12-26
2025-12-26 09:00:00+00:00,3281.800048828125,3281.89990234375,3277.699951171875,3280.89990234375,67930,2025-12-26
2025-12-26 09:30:00+00:00,3276.89990234375,3284.699951171875,3274.0,3282.89990234375,213124,2025-12-26
