Open,High,Low,Close,Volume,Date,Price,MA20,MA50,RSI,MACD,Signal_Line,BB_High,BB_Low,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Return_1d,Return_5d,Volatility_5d,Price_Change,Volume_Change,Tomorrow
3225.89990234375,3230.0,3221.89990234375,3227.5,234101.0,2025-12-04,3225.949951171875,3212.65,3168.66400390625,73.95148425205338,19.031588852576533,20.14388495410496,3262.4300626780296,3162.8699373219706,3226.0,3225.10009765625,3233.800048828125,3235.39990234375,3238.199951171875,3241.5,3240.5,0.00046497210167384395,-0.0033042898317636737,4.714085339829197,1.60009765625,-0.0015524705179877918,3228.5
3227.5,3232.5,3226.0,3228.5,492782.0,2025-12-04,3229.25,3214.475,3170.35400390625,79.7187645791057,18.0482185489318,19.724751673070326,3263.741081085182,3165.208918914818,3227.5,3226.0,3225.10009765625,3233.800048828125,3235.39990234375,3238.199951171875,3241.5,0.00030983733539891034,-0.0021326273573636367,3.4054348941543084,1.0,1.104997415645384,3243.0
3231.10009765625,3244.5,3223.89990234375,3243.0,93132.0,2025-12-05,3234.199951171875,3216.1050048828124,3172.536005859375,82.20179338407053,18.228789182270702,19.425559174910404,3266.9357413920047,3165.27426837362,3228.5,3227.5,3226.0,3225.10009765625,3233.800048828125,3235.39990234375,3238.199951171875,0.004491249806411579,0.0028449350711119425,7.374059924325452,11.89990234375,-0.8110077072620347,3245.0
3242.89990234375,3247.199951171875,3239.300048828125,3245.0,182167.0,2025-12-05,3243.25,3218.4550048828123,3174.646005859375,82.89480187010112,18.322070570986398,19.204861454125606,3270.100675140696,3166.809334624929,3243.0,3228.5,3227.5,3226.0,3225.10009765625,3233.800048828125,3235.39990234375,0.0006167129201357646,0.006170320840029664,9.19918474648761,2.10009765625,0.956008675857922,3242.5
3245.0,3249.89990234375,3240.0,3242.5,179360.0,2025-12-05,3244.949951171875,3221.6300048828125,3176.816005859375,68.50657714822462,17.98692555563821,18.961274274428128,3270.81153617833,3172.448473587295,3245.0,3243.0,3228.5,3227.5,3226.0,3225.10009765625,3233.800048828125,-0.0007704160246533309,0.00511469311841295,8.548391661594012,-2.5,-0.01540893795253806,3258.5
3259.39990234375,3264.5,3252.0,3258.5,185015.0,2025-12-05,3258.25,3225.225,3179.2720068359376,68.3524238900129,18.79572161990245,18.928163743522994,3274.135727893312,3176.314272106688,3242.5,3245.0,3243.0,3228.5,3227.5,3226.0,3225.10009765625,0.004934464148034001,0.009604957397366443,10.647769719523872,-0.89990234375,0.03152876895628909,3259.60009765625
3258.39990234375,3262.39990234375,3256.800048828125,3259.60009765625,228141.0,2025-12-05,3259.5999755859375,3229.0,3181.7120068359377,66.20220322402281,19.302954570238853,19.003121908866166,3276.1695908635133,3181.8304091364867,3258.5,3242.5,3245.0,3243.0,3228.5,3227.5,3226.0,0.00033760861017340105,0.0096329867295184,8.577148851675153,1.2001953125,0.23309461395022035,3258.89990234375
3259.60009765625,3261.0,3252.699951171875,3258.89990234375,206582.0,2025-12-05,3256.8499755859375,3233.0549926757812,3184.1420068359375,65.97211037172042,19.424526576824064,19.08740284245775,3275.387806335734,3190.7221790158287,3259.60009765625,3258.5,3242.5,3245.0,3243.0,3228.5,3227.5,-0.00021481018883373615,0.004902837602143162,8.408628555505715,-0.7001953125,-0.09449857763400704,3235.0
3258.800048828125,3261.39990234375,3233.89990234375,3235.0,545797.0,2025-12-05,3247.64990234375,3235.7849975585937,3186.1420068359375,45.96273291925466,17.391868257389888,18.74829592544418,3270.1038883705146,3201.4661067466727,3258.89990234375,3259.60009765625,3258.5,3242.5,3245.0,3243.0,3228.5,-0.007333733179887392,-0.0030816640986132127,11.410742052314843,-23.800048828125,1.6420356081362364,3238.5
3235.0,3249.300048828125,3232.60009765625,3238.5,659880.0,2025-12-05,3240.9500732421875,3238.709997558594,3188.316005859375,50.185903971296064,15.880334038376077,18.17470354803056,3260.8044243472054,3216.6155707699822,3235.0,3258.89990234375,3259.60009765625,3258.5,3242.5,3245.0,3243.0,0.0010819165378670448,-0.0012336160370084448,12.25581634100584,3.5,0.20902093635545826,3239.89990234375
3238.5,3240.0,3236.0,3239.89990234375,557065.0,2025-12-05,3238.0,3239.7199951171874,3190.52400390625,52.83733359604941,14.626784235648756,17.4651196855542,3259.921139744541,3219.5188504898338,3238.5,3235.0,3258.89990234375,3259.60009765625,3258.5,3242.5,3245.0,0.0004322687490350141,-0.005708177890517141,11.886014916389053,1.39990234375,-0.15580863187246163,3235.39990234375
3239.699951171875,3239.699951171875,3228.0,3235.39990234375,410448.0,2025-12-05,3233.8499755859375,3239.689990234375,3192.712001953125,50.97314748537977,13.118996963019981,16.595895141047357,3259.916166563457,3219.4638139052927,3239.89990234375,3238.5,3235.0,3258.89990234375,3259.60009765625,3258.5,3242.5,-0.0013889317990177785,-0.007424283527878384,9.921821013777338,-4.300048828125,-0.2631954978323894,3239.60009765625
3235.39990234375,3239.699951171875,3231.60009765625,3239.60009765625,248595.0,2025-12-05,3235.6500244140625,3239.6199951171875,3194.96400390625,59.33073587632754,12.123236224914763,15.70136335782084,3259.836770126871,3219.403220107504,3235.39990234375,3239.89990234375,3238.5,3235.0,3258.89990234375,3259.60009765625,3258.5,0.0012981997401486645,-0.005922183947294601,2.3274657218470223,4.2001953125,-0.3943325342065256,3238.199951171875
3239.800048828125,3247.0,3233.60009765625,3238.199951171875,668718.0,2025-12-05,3240.300048828125,3239.504992675781,3197.0260009765625,57.800436453549544,11.093232665253254,14.779737219307323,3259.726857163691,3219.283128187871,3239.60009765625,3235.39990234375,3239.89990234375,3238.5,3235.0,3258.89990234375,3259.60009765625,-0.0004321973213261554,0.000989165740919562,1.782450803265136,-1.60009765625,1.6899897423520183,3255.0
3239.0,3259.699951171875,3239.0,3255.0,88102.0,2025-12-08,3249.3499755859375,3240.1799926757812,3199.5180029296876,64.7058055554105,11.500006048785053,14.12379098520287,3261.5508570710226,3218.80912828054,3238.199951171875,3239.60009765625,3235.39990234375,3239.89990234375,3238.5,3235.0,3258.89990234375,0.005188082601892852,0.00509495136637339,7.68845709913757,16.0,-0.868252387403958,3249.0
3255.10009765625,3255.10009765625,3245.0,3249.0,149004.0,2025-12-08,3250.050048828125,3240.7199951171874,3201.95400390625,60.4060397860496,11.20901646552602,13.5408360812675,3262.4234058404454,3219.0165843939294,3255.0,3238.199951171875,3239.60009765625,3235.39990234375,3239.89990234375,3238.5,3235.0,-0.0018433179723502668,0.0028087588908740635,8.237009955867931,-6.10009765625,0.691266940591587,3251.89990234375
3249.39990234375,3253.800048828125,3246.0,3251.89990234375,118986.0,2025-12-08,3249.9000244140625,3241.5449951171877,3204.4,55.12074933135549,11.084626335516532,13.049594132117306,3263.6476508963283,3219.442339338047,3249.0,3255.0,3238.199951171875,3239.60009765625,3235.39990234375,3239.89990234375,3238.5,0.0008925522757001758,0.005099833250303165,7.4811501732963235,2.5,-0.20145767898848355,3247.60009765625
3251.89990234375,3252.0,3247.0,3247.60009765625,85280.0,2025-12-08,3249.5,3242.234997558594,3206.7880029296875,51.45745065195258,10.517844790374966,12.54324426376884,3264.1806870799087,3220.289308037279,3251.89990234375,3249.0,3255.0,3238.199951171875,3239.60009765625,3235.39990234375,3239.89990234375,-0.0013222438625497546,0.0024694405972476297,6.3409808076441605,-4.2998046875,-0.2832770241877196,3249.10009765625
3247.60009765625,3253.39990234375,3246.699951171875,3249.10009765625,122032.0,2025-12-08,3250.0499267578125,3243.4349975585938,3209.2920068359376,53.74154367394842,10.07358181580139,12.04931177417535,3264.0180152155986,3222.851979901589,3247.60009765625,3251.89990234375,3249.0,3255.0,3238.199951171875,3239.60009765625,3235.39990234375,0.00046187952792675624,0.003366112855517356,2.9507152878261804,1.5,0.43095684803001877,3248.699951171875
3249.10009765625,3251.199951171875,3247.0,3248.699951171875,98529.0,2025-12-08,3249.0999755859375,3244.5699951171873,3211.61400390625,43.25068685245031,9.578793363284149,11.55520809199711,3263.545681127377,3225.5943091069976,3249.10009765625,3247.60009765625,3251.89990234375,3249.0,3255.0,3238.199951171875,3239.60009765625,-0.00012315609625679347,-0.0019354988719277877,1.591476014923666,-0.400146484375,-0.19259702373148024,3245.60009765625
3248.800048828125,3248.800048828125,3241.5,3245.60009765625,156237.0,2025-12-08,3245.1500244140625,3245.475,3213.706005859375,40.616634267349994,8.834696792535397,11.011105832104768,3262.665326741814,3228.2846732581856,3248.699951171875,3249.10009765625,3247.60009765625,3251.89990234375,3249.0,3255.0,3238.199951171875,-0.0009541827691741389,-0.001046445781394234,2.299275320890909,-3.199951171875,0.5856955820113876,3248.800048828125
3245.60009765625,3252.89990234375,3244.699951171875,3248.800048828125,158123.0,2025-12-08,3248.7999267578125,3246.4900024414064,3215.9420068359377,43.45014740295312,8.406301603607972,10.49014498640541,3261.748894997395,3231.231109885418,3245.60009765625,3248.699951171875,3249.10009765625,3247.60009765625,3251.89990234375,3249.0,3255.0,0.0009859351354424284,-0.0009532438293660128,1.4362887234231907,3.199951171875,0.012071404340841196,3232.10009765625
3249.0,3252.10009765625,3231.199951171875,3232.10009765625,218292.0,2025-12-08,3241.6500244140625,3245.9450073242188,3217.9040087890626,47.92567496769236,6.6426762013802545,9.72065122940038,3262.4559887340306,3229.434025914407,3248.800048828125,3245.60009765625,3248.699951171875,3249.10009765625,3247.60009765625,3251.89990234375,3249.0,-0.005140344410515141,-0.004772755121908667,7.2734189046595095,-16.89990234375,0.38052022792383156,3222.300048828125
3232.699951171875,3232.699951171875,3215.0,3222.300048828125,182198.0,2025-12-08,3223.8499755859375,3244.810009765625,3219.610009765625,39.370103968088685,4.403448117033804,8.657210606927064,3264.423839704168,3225.1961798270822,3232.10009765625,3248.800048828125,3245.60009765625,3248.699951171875,3249.10009765625,3247.60009765625,3251.89990234375,-0.003032099418960321,-0.008248452809273998,11.820935624837645,-10.39990234375,-0.16534733293020354,3215.800048828125
