Open,High,Low,Close,Volume,Date,Price,MA20,MA50,RSI,MACD,Signal_Line,BB_High,BB_Low,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Return_1d,Return_5d,Volatility_5d,Price_Change,Volume_Change,Tomorrow
3236.300048828125,3239.300048828125,3236.300048828125,3237.89990234375,2176.0,2025-12-18,3237.800048828125,3237.994982910156,3239.1979833984374,38.02802372560818,-0.7423400645056972,-0.6597291080388015,3241.6819254576344,3234.3080403626777,3236.5,3236.5,3235.0,3237.0,3235.0,3236.5,3236.39990234375,0.00043253587015290584,0.0008964149439720792,1.0521100459474135,1.599853515625,0.9480752014324083,3243.60009765625
3239.0,3244.0,3239.0,3243.60009765625,16372.0,2025-12-18,3241.5,3238.154992675781,3239.3319873046876,57.513123774587314,-0.17103008172671252,-0.5619893027763837,3242.500370177105,3233.809615174457,3237.89990234375,3236.5,3236.5,3235.0,3237.0,3235.0,3236.5,0.001760460633256189,0.0020389550992432337,3.3474286138888485,4.60009765625,6.523897058823529,3243.5
3243.60009765625,3244.0,3242.89990234375,3243.5,2743.0,2025-12-18,3243.449951171875,3238.364990234375,3239.4019873046873,64.91205527953858,0.27054151717948116,-0.39548313878521074,3243.3081816592585,3233.4217988094915,3243.60009765625,3237.89990234375,3236.5,3236.5,3235.0,3237.0,3235.0,-3.0860048475855884e-05,0.00262751159196295,3.651065368502986,-0.10009765625,-0.8324578548741755,3241.89990234375
3243.800048828125,3243.800048828125,3241.89990234375,3241.89990234375,1609.0,2025-12-18,3242.8499755859375,3238.57998046875,3239.343984375,59.35794668268101,0.4857759595029165,-0.2192313191275853,3243.751828329435,3233.408132608065,3243.5,3243.60009765625,3237.89990234375,3236.5,3236.5,3235.0,3237.0,-0.0004933243891629413,0.0016684388517689275,3.285151253241904,-1.900146484375,-0.41341596791833757,3242.800048828125
3242.5,3243.89990234375,3242.10009765625,3242.800048828125,4216.0,2025-12-18,3243.0,3238.824987792969,3239.3199853515625,60.41629580652545,0.7206775816207482,-0.031249538977918614,3244.3156295504955,3233.334346035442,3241.89990234375,3243.5,3243.60009765625,3237.89990234375,3236.5,3236.5,3235.0,0.000277660171964067,0.001946562282751474,2.358665147315757,0.300048828125,1.6202610316967059,3243.5
3242.800048828125,3243.699951171875,3242.0,3243.5,1628.0,2025-12-18,3242.8499755859375,3238.949987792969,3239.3219873046874,64.39746408303083,0.9523410248357322,0.16546857378481156,3244.754006525124,3233.1459690608135,3242.800048828125,3241.89990234375,3243.5,3243.60009765625,3237.89990234375,3236.5,3236.5,0.0002158477739409026,0.0017295462568798214,0.723240392541153,0.699951171875,-0.6138519924098671,3243.60009765625
3243.0,3243.60009765625,3243.0,3243.60009765625,1326.0,2025-12-18,3243.300048828125,3239.064990234375,3239.3739892578124,67.02648491006744,1.1309758315587715,0.3585700253396035,3245.1494438057625,3232.980536662987,3243.5,3242.800048828125,3241.89990234375,3243.5,3243.60009765625,3237.89990234375,3236.5,3.086100084792598e-05,0.0,0.723240392541153,0.60009765625,-0.18550368550368546,3243.0
3243.5,3243.5,3242.300048828125,3243.0,2304.0,2025-12-18,3242.9000244140625,3239.1799926757812,3239.3839892578126,68.13145539906102,1.2101722251413776,0.5288904652999584,3245.477768822195,3232.8822165293677,3243.60009765625,3243.5,3242.800048828125,3241.89990234375,3243.5,3243.60009765625,3237.89990234375,-0.00018500975403334952,-0.00015415446277167177,0.6804991600357478,-0.5,0.7375565610859729,3242.300048828125
3243.0,3243.39990234375,3242.300048828125,3242.300048828125,2554.0,2025-12-18,3242.8499755859375,3239.375,3239.3719921875,65.42522108379758,1.2025929844639904,0.6636309691327649,3245.8110837747936,3232.9389162252064,3243.0,3243.60009765625,3243.5,3242.800048828125,3241.89990234375,3243.5,3243.60009765625,-0.00021583446557971175,0.00012342962350131437,0.5319806572041788,-0.699951171875,0.10850694444444442,3242.300048828125
3242.800048828125,3242.89990234375,3242.300048828125,3242.300048828125,1485.0,2025-12-18,3242.5999755859375,3239.5700073242188,3239.4179931640624,71.09775200033869,1.1829500695807837,0.7674947892223687,3246.1170776416157,3233.022937006822,3242.300048828125,3243.0,3243.60009765625,3243.5,3242.800048828125,3241.89990234375,3243.5,0.0,-0.00015418773666930896,0.6268979009640709,-0.5,-0.4185591229444009,3242.0
