Open,High,Low,Close,Volume,Date,Price,MA20,MA50,RSI,MACD,Signal_Line,BB_High,BB_Low,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Return_1d,Return_5d,Volatility_5d,Price_Change,Volume_Change,Tomorrow
3315.383698785067,3395.7621104418013,3299.21779182775,3376.20947265625,7620892.0,2021-12-27,3347.4899511347758,3287.458447265625,3011.3956005859377,47.316139048938936,76.9385814383495,85.5965155182036,3569.943442688644,3004.973451842606,3315.293701171875,3237.1279296875,3284.4970703125,3287.793212890625,3112.94775390625,3139.0029296875,3184.47607421875,0.018374170428050673,0.08456991236671052,50.95060091203587,60.82577387118317,-0.2286867418774381,3480.204345703125
3386.730581649596,3512.400776236565,3382.2149408740634,3480.204345703125,10838679.0,2022-01-03,3447.307858555314,3305.3734497070313,3028.680205078125,49.67594715160397,88.76699024995014,86.23061046455291,3589.0943201114096,3021.652579302653,3376.20947265625,3315.293701171875,3237.1279296875,3284.4970703125,3287.793212890625,3112.94775390625,3139.0029296875,0.03080225735077291,0.05852288156630525,93.85245423134236,93.47376405352907,0.4222323318582655,3583.74853515625
3592.644437255584,3592.644437255584,3464.896981190297,3583.74853515625,19079572.0,2022-01-10,3528.7707092229402,3324.1344482421873,3041.2258837890627,57.77373727881598,105.28260781940253,90.04100993552284,3629.6753951122237,3018.593501372151,3480.204345703125,3376.20947265625,3315.293701171875,3237.1279296875,3284.4970703125,3287.793212890625,3112.94775390625,0.029752330371337843,0.09111028520883346,136.43104423528123,-8.895902099333853,0.7603226371036544,3462.142333984375
3605.920315077474,3651.3477126121898,3405.787216326676,3462.142333984375,18223318.0,2022-01-17,3528.5674644694327,3329.5746337890623,3054.7719775390624,46.858841736931495,107.32161285504162,93.49713051942659,3641.1204955284484,3018.0287720496763,3583.74853515625,3480.204345703125,3376.20947265625,3315.293701171875,3237.1279296875,3284.4970703125,3287.793212890625,-0.03393268249123205,0.06951050721019758,102.87038618656666,-143.7779810930988,-0.04487805072356965,3338.444580078125
3474.106588763266,3482.8370026469493,3279.683368279671,3338.444580078125,15451074.0,2022-01-24,3381.2601854633103,3323.335900878906,3065.009921875,58.143725778431104,97.82845850747935,94.36339611703715,3628.5461903218484,3018.125611435964,3462.142333984375,3583.74853515625,3480.204345703125,3376.20947265625,3315.293701171875,3237.1279296875,3284.4970703125,-0.03572867374400912,0.006983055196004617,95.94392614951039,-135.6620086851408,-0.1521261934846333,3451.398193359375
3391.7775454487855,3512.5570339303576,3366.8073156587984,3451.398193359375,11096678.0,2022-01-31,3439.682174794578,3325.0276733398437,3076.91888671875,67.12282391587573,98.2864923885777,95.14801537134527,3632.8014400810566,3017.2539065986307,3338.444580078125,3462.142333984375,3583.74853515625,3480.204345703125,3376.20947265625,3315.293701171875,3237.1279296875,0.033834203495631154,0.022270158683006747,87.35761619527638,59.62064791058947,-0.2818183383239249,3342.877197265625
3429.775131545345,3466.6875538182385,3338.3989014514173,3342.877197265625,12468260.0,2022-02-07,3402.543227634828,3319.6505615234373,3088.78677734375,57.73057308436404,88.86833129775914,93.89207855662805,3621.9085656164675,3017.392557430407,3451.398193359375,3338.444580078125,3462.142333984375,3583.74853515625,3480.204345703125,3376.20947265625,3315.293701171875,-0.031442618328580196,-0.03945950720021729,101.16655328930544,-86.89793427972018,0.12360293774407083,3432.398681640625
3369.159181699343,3486.862709776286,3356.4931697380675,3432.398681640625,19963589.0,2022-02-14,3421.677939757177,3316.791259765625,3105.623447265625,60.33045542910681,87.61800063489272,92.637262972281,3613.308070068374,3020.274449462876,3342.877197265625,3451.398193359375,3338.444580078125,3462.142333984375,3583.74853515625,3480.204345703125,3376.20947265625,0.026779770566572436,-0.042232274957602844,60.11773982061356,63.23949994128179,0.6011527671062362,3185.27587890625
3446.964737238603,3463.068711157677,3067.9796475242724,3185.27587890625,22889515.0,2022-02-21,3265.524179340975,3307.935168457031,3115.48140625,51.65070775224909,65.9264011722421,87.29509061227321,3609.2579643336458,3006.6123725804164,3432.398681640625,3342.877197265625,3451.398193359375,3338.444580078125,3462.142333984375,3583.74853515625,3480.204345703125,-0.07199711503683914,-0.07996969170227497,105.34396439776307,-261.688858332353,0.14656312549812567,3188.533203125
3157.4561466826285,3237.614004258963,3126.6052690473266,3188.533203125,10348579.0,2022-02-28,3182.1096366531447,3289.9823486328123,3124.5112451171876,52.740963791421926,48.44010379676365,79.5240932491713,3573.4402403936633,3006.5244568719613,3185.27587890625,3432.398681640625,3342.877197265625,3451.398193359375,3338.444580078125,3462.142333984375,3583.74853515625,0.0010226191835756016,-0.044904557603773876,128.3124855624243,31.077056442371486,-0.5478899836890384,3256.2060546875
