ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,diwali,diwali_lower,diwali_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-10-05,537.9320652088694,474.58748748236,637.2541027811023,537.9320652088694,537.9320652088694,17.987146333970454,17.987146333970454,17.987146333970454,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356203703,-1.6114527356203703,-1.6114527356203703,19.598599069590826,19.598599069590826,19.598599069590826,0.0,0.0,0.0,555.9192115428399
2012-10-08,538.3333719652094,470.522999252704,637.699689357635,538.3333719652094,538.3333719652094,17.560145167840314,17.560145167840314,17.560145167840314,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001716949,-0.2922517001716949,-0.2922517001716949,17.852396868012008,17.852396868012008,17.852396868012008,0.0,0.0,0.0,555.8935171330497
2012-10-09,538.4671408839895,475.3292108655262,634.280033646035,538.4671408839895,538.4671408839895,16.229769131455082,16.229769131455082,16.229769131455082,0.0,0.0,0.0,0.0,0.0,0.0,-0.9664435591369993,-0.9664435591369993,-0.9664435591369993,17.196212690592077,17.196212690592077,17.196212690592077,0.0,0.0,0.0,554.6969100154446
2012-10-10,538.6009098027695,481.9937009897792,640.9104901211583,538.6009098027695,538.6009098027695,16.00019001960199,16.00019001960199,16.00019001960199,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396652933,-0.5102600396652933,-0.5102600396652933,16.510450059267285,16.510450059267285,16.510450059267285,0.0,0.0,0.0,554.6010998223715
2012-10-11,538.7346787215496,471.8559115495753,634.551703142829,538.7346787215496,538.7346787215496,15.976966397588482,15.976966397588482,15.976966397588482,0.0,0.0,0.0,0.0,0.0,0.0,0.1758988290788992,0.1758988290788992,0.1758988290788992,15.801067568509582,15.801067568509582,15.801067568509582,0.0,0.0,0.0,554.7116451191381
2012-10-12,538.8684476403295,465.64177824890385,632.7458008789964,538.8684476403295,538.8684476403295,13.463329702251942,13.463329702251942,13.463329702251942,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356220856,-1.6114527356220856,-1.6114527356220856,15.074782437874024,15.074782437874024,15.074782437874024,0.0,0.0,0.0,552.3317773425814
2012-10-15,539.2697543966697,466.6857514897031,637.7013557163162,539.2697543966697,539.2697543966697,12.576456696552935,12.576456696552935,12.576456696552935,0.0,0.0,0.0,0.0,0.0,0.0,-0.2922517001697827,-0.2922517001697827,-0.2922517001697827,12.868708396722715,12.868708396722715,12.868708396722715,0.0,0.0,0.0,551.8462110932226
2012-10-16,539.4035233154495,474.21155139250783,637.2042199591422,539.4035233154495,539.4035233154495,11.183276167780265,11.183276167780265,11.183276167780265,0.0,0.0,0.0,0.0,0.0,0.0,-0.966443559135456,-0.966443559135456,-0.966443559135456,12.14971972691572,12.14971972691572,12.14971972691572,0.0,0.0,0.0,550.5867994832298
2012-10-17,539.5372922342295,472.41626230845645,635.5245370361646,539.5372922342295,539.5372922342295,10.94087042414879,10.94087042414879,10.94087042414879,0.0,0.0,0.0,0.0,0.0,0.0,-0.5102600396622793,-0.5102600396622793,-0.5102600396622793,11.451130463811069,11.451130463811069,11.451130463811069,0.0,0.0,0.0,550.4781626583783
2012-10-18,539.6710611530096,468.3692617309319,631.2320225926918,539.6710611530096,539.6710611530096,10.955349117443708,10.955349117443708,10.955349117443708,0.0,0.0,0.0,0.0,0.0,0.0,0.17589882908467577,0.17589882908467577,0.17589882908467577,10.779450288359032,10.779450288359032,10.779450288359032,0.0,0.0,0.0,550.6264102704533
2012-10-19,539.8048300717898,465.58428643311794,631.6791275343076,539.8048300717898,539.8048300717898,8.528866838855748,8.528866838855748,8.528866838855748,0.0,0.0,0.0,0.0,0.0,0.0,-1.6114527356204933,-1.6114527356204933,-1.6114527356204933,10.140319574476242,10.140319574476242,10.140319574476242,0.0,0.0,0.0,548.3336969106455
